x,y
6303113.982,1795925.495
6265842.256,2079664.035
6288962.728,1937625.225
6234505.326,2071402.08
6213320.864,2071989.099
6429721.819,1884478.236
6257054.619,1836826.552
6210780.327,2026756.358
6245695.863,1987014.608
6291316.068,1982649.334
6235878.927,2054244.087
6211863.81,2102565.686
6323464.203,1852605.715
6194936.995,2052413.558
6289398.554,1903268.624
6277639.89,1998357.999
6374573.193,1920023.655
6448621.531,1954602.869
6397825.382,1854836.172
6288566.668,1967627.198
6238612.007,2060032.647
6343574.818,1810203.953
6270948.074,1851691.062
6170129.77,2099201.121
6243336.878,1997376.572
6259574.867,1859739.843
6396300.445,1972152.135
6541276.175,1838125.976
6410534.736,1994578.349
6392927.622,1924483.595
6290756.996,1832525.93
6290758.014,1832624.054
6312682.63,1852163.238
6232654.477,2102880.807
6222737.944,2034918.383
6227531.937,2055419.068
6236582.214,2057848.282
6169395.509,2089803.41
6520498.001,2058108.003
6210460.893,2028319.149
6236786.061,2057647.359
6244192.912,2078150.425
6215081.208,2024588.633
6322424.483,2041416.427
6274224.502,1835563.814
6330400.343,2034238.632
6292692.54,2043803.141
6271501.364,1838098.373
6212322.567,2023247.509
6256124.788,1823500.427
6291409.616,1982972.496
6208177.209,2071451.89
6335693.822,1819861.188
6211001.665,2026503.132
6253178.67,2033906.533
6295164.5,1897019.97
6157045.682,2089739.888
6261228.869,2078413.362
6235812.035,2056359.2
6190180.527,2085573.406
6301470.319,1997303.314
6165010.111,2081135.533
6292342.298,2043470.514
6293065.05,2052785.135
6277158.956,1982827.206
6337876.549,2060455.963
6290883.36,1981652.387
6253819.993,1897740.366
6291307,1795782.499
6302264.925,2047390.915
6438259,2084173.95
6249743.243,1996815.714
6489958.06,1845102.106
6224573.652,2052710.229
6156645.331,2088900.801
6270504.709,1834081.395
6164774.457,2083019.231
6291285.353,1981652.744
6292397.502,1982076.067
6396950.142,1973457.983
6222449.301,2051931.891
6170233.242,2090593.473
6294726.444,1829322.206
6291137.355,1981653.745
6390636.328,2001552.2
6268593.605,1836710.163
6547905.942,1854464.052
6295421.409,2043770.261
6289387.192,1902411.696
6236624.255,2052161.193
6448258.289,2079919.361
6312049.945,1852687.187
6409367.249,1844431.944
6168345.179,2089357.364
6193041.453,2055284.941
6222730.839,2051408.413
6252340.325,2079793.732
6268958.389,1837284.755
6290308.844,1799631.024
6492476.317,1873447.173
6403213.822,1967706.021
6327990.346,2002192.041
6298830,1787661.5
6160015.907,2087267.958
6242471.961,2083458.63
6268107.205,1836569.825
6270241.667,1833560.017
6271782.036,1837414.978
6295975.351,1827863.956
6500359.681,1875055.92
6227521.42,2065635.263
6270648.345,1834381.661
6382160.092,1866824.877
6170914.193,2090546.487
6441739.707,1927190.747
6246441.74,2085974.078
6222976.099,2050951.281
6537481.947,2024612.019
6217226.963,2027862.706
6270190.057,1839333.469
6350499.096,1926435.493
6289774.338,2094447.413
6283625.746,2027921.493
6220417.097,2032353.436
6253280.343,1984835.876
6250351.936,2082957.058
6330134.895,2005266.49
6270918.703,1834920.849
6302283.212,2026385.434
6377322.91,1923701.243
6295094.56,1826643.911
6292001.976,1832611.69
6248680.13,2078790.316
6270778.463,1834642.96
6313349.821,1973032.511
6454650.002,1807146.638
6411197.259,1885139.497
6464907.986,1953415.218
6208689.302,2112974.046
6188247.611,2081729.15
6510163.217,1900167.108
6270383.403,1833838.388
6253602.855,1983382.054
6237469.078,2057634.329
6395355.403,1920007.66
6255074.154,1991416.967
6247290.533,2074877.577
6267858.612,1995928.601
6233927.825,2052990.384
6191548.967,2079405.995
6428710.555,1940430.401
6336122.582,1839553.779
6255733.605,1824310.327
6282177.776,1828235.786
6412508.438,1874041.935
6436845.954,1935559.613
6329533.11,2036442.925
6224459.361,2052337.9
6155026.184,2087014.974
6159430.899,2099913.019
6240078.538,2049803.846
6239044.613,2053712.38
6228327.161,2055293.996
6174548.096,2089748.085
6374900.948,1926938.07
6324870.848,1954005.892
6369014.498,1839190.003
6330030.017,1936807.758
6247656.966,1942006.53
6214961.049,2025770.713
6555008.568,1812831.376
6321305.07,1885935.762
6257194.895,1824696.88
6238462.801,2057473.193
6269788.863,2019055.447
6214243.933,2024575.784
6236826.907,2056033.626
6274641.727,1850258.399
6283392.858,1845396.279
6410937.316,1884578.76
6349029.704,2023524.258
6316979.066,1818148.179
6377178.067,1924525.352
6297453.53,2096746.415
6287241.781,2033009.657
6257342.912,1830787.368
6340308.252,2054489.921
6256128.599,1838492.344
6554656.316,1814067.916
6356190.928,1884056.602
6303856.374,2011786.329
6282990.097,2077634.047
6541594.796,1812427.041
6211780.949,2024262.547
6283055.511,1827306.51
6244794.656,2074830.737
6254930.39,1842004.536
6432706.493,1870224.991
6324479.956,1797918.432
6293060.496,1828785.514
6396450.461,2084286.711
6377510.499,2057701.957
6570696.662,1806375.679
6495070.884,1842247.836
6270109.6,1833272.694
6293246.622,1827778.248
6542244.003,1824498.502
6336007.448,1839800.714
6317031.629,1906470.376
6289245.009,2000395.724
6187118.239,2082156.535
6315588.851,2054156.203
6502351.393,1899496.788
6405429.017,1848085.5
6268826.512,2000239.404
6270373.564,1839036.025
6253019.394,2080478.19
6353826.913,1928742.393
6300971.636,2096835.143
6308875.635,1839919.801
6388854.718,1842833.743
6270293.617,1837464.518
6264258.985,1871375.087
6171596.886,2106457.466
6265550.637,1993627.317
6306310.154,2061721.177
6558346.197,1821938.91
6208891.922,2031855.97
6290222.237,1800493.27
6304870.592,2007430.743
6422952.391,1894693.708
6259477.888,2064869.437
6401243.877,1966566.292
6354299.609,1886120.504
6256771.182,1824468.745
6244202.281,2074829.763
6248537.477,2078275.983
6230525.781,1994385.482
6291629.082,1983641.152
6290081.603,2093079.476
6397467.668,1973723.994
6232045.632,2029603.22
6332952.857,1902553.468
6268033.227,1995845.353
6248537.354,2078635.773
6249858.286,2081300.9
6201733.961,2064705.938
6283278.145,2027676.944
6265573.062,1846168.954
6342701.13,2061990.721
6274602.863,1836304.907
6363345.994,1953160.025
6385161.628,1957055.49
6169984.657,2099530.767
6257190.172,1832366.421
6374134.298,1925636.051
6403821.983,1805811.108
6372006.414,1904461.146
6233202.595,2101980.541
6365367.517,1841043.651
6272725.444,1837406.386
6244987.068,2024849.91
6454061.988,1806955.888
6394813.144,1921707.93
6234608.868,2055053.263
6262068.265,1992028.904
6293646.951,1904205.237
6235011.046,2051884.518
6494465.458,1813234.399
6326953.675,2022578.072
6372306.828,1948862.169
6207951.465,2034683.374
6332556.576,2068720.651
6241449.877,2071826.353
6187014.656,2082956.962
6270613.571,1901295.6
6300702.593,1996809.75
6427516.485,1887754.286
6268209.765,1840517.02
6338258.933,2031359.001
6342184.855,1844385.607
6287743.461,2011218.317
6185853.523,2060151.064
6254987.427,1862162.141
6316182.237,2095608.648
6263781.874,1984811.528
6267123.949,1850756.161
6205962.334,2068029.733
6551879.061,1822494.325
6235012.488,1993812.308
6293709.396,1905665.19
6536907.989,2049014.055
6315775.606,1913894.349
6250873.59,2038789.985
6185894.321,2083968.274
6244307.685,2073957.753
6315017.251,2001715.6
6537016.804,1849688.105
6255940.798,1836738.366
6276470.555,2080190.972
6266683.912,2077966.002
6247955.43,2077672.386
6257429.405,1829619.815
6403901.779,2086342.134
6476211.892,1797469.344
6236232.938,2056246.65
6232943.924,2048079.926
6226291.307,2054249.993
6289433.496,2000483.374
6440395.529,1993802.498
6285832.806,1863465.497
6240416.957,2079300.599
6235935.539,2057051.721
6198912.58,2050803.419
6336146.752,1839359.876
6272237.915,1850760.446
6299842.877,1838435.183
6207622.815,2035545.878
6162607.94,2099770.754
6207353.74,2038245.314
6353153.49,1781570.325
6274044.554,1836911.612
6168056.074,2089969.416
6263956.434,1870954.487
6215250.319,2069518.666
6344567.651,1923814.832
6599172.376,1810948.407
6316431.007,1850071.238
6282692.714,1997218.528
6162671.958,2084802.325
6209258.117,2027426.872
6337537.317,2031405.733
6252974.69,2079762.909
6525594.067,1799222.035
6336028.629,1907875.371
6291919.996,2004102.25
6241242.684,2046853.772
6287900.093,1968163.873
6171421.55,2089520.67
6258896.996,1863574.892
6336652.965,1887297.252
6288460.028,2051740.501
6350456.743,1815686.884
6292295.331,1982955.112
6292653.663,1986685.288
6214127.976,2026770.819
6238523.264,2061180.835
6220625.531,2056825.063
6176491.881,2088578.431
6447605.464,1792588.014
6266620.781,2064876.145
6236295.33,2054480.808
6202002.68,2038937.395
6241803.25,1981691.758
6232016.176,2068101.01
6185798.994,2082565.002
6580209.041,1896556.087
6453904.579,1995554.534
6257144.186,1835603.403
6206980.954,2037772.617
6402395.51,1967564.013
6176634.92,2088304.381
6185058.717,2083631.069
6160508.982,2099974.572
6252712.629,2015681.281
6270360.469,1838496.131
6269617.462,1838535.976
6279709.301,1825380.707
6210184.733,2105163.76
6322102.485,1861534.422
6256416.463,1838584.086
6184893.114,2083197.954
6294447.178,1950797.77
6268479.147,1839844.854
6293690.389,1904932.281
6269646.564,1839076.497
6382785.096,1864767.194
6187002.223,2082791.034
6185990.278,2083179.569
6269596.649,1838147.021
6492036.071,1830648.303
6298705.976,2045116.793
6158818.394,2090881.822
6246450.199,2086584.382
6304376.276,2040806.7
6385883.754,2077267.911
6233951.956,2053617.047
6269563.591,1837498.519
6433878.07,1797825.369
6253046.826,1991555.745
6278866.023,1826267.976
6253793.915,1982704.706
6554980.622,1812813.995
6374658.877,1923490.727
6259198.976,1991561.523
6289277.595,1895946.235
6552984.841,1822297.146
6264636.554,1871436.843
6251902.385,1991188.611
6294479.462,1827509.337
6315142.626,2030805.066
6168432.504,2099597.406
6294234.806,1905225.785
6255651.764,1823868.047
6239787.222,2061342.864
6248003.791,1876933.055
6236359.611,2068349.923
6254649.428,1991961.438
6333565.076,2005254.5
6292587.997,1902500.498
6302347.442,1817468.954
6264290.672,1974129.042
6375495.337,1982116.115
6290734.731,1830077.412
6500187.805,1904361.255
6267286.015,1848904.071
6307894.951,2051448.032
6243552.508,2078645.023
6248023.786,2084367.452
6240498.02,2059145.543
6294667.943,1902460.429
6240331.096,2078663.107
6543936.108,1864860.634
6255402.773,1829939.022
6252291.421,1991562.246
6375022.083,1871434.327
6272530.532,1837867.164
6157926.214,2094177.019
6325766.299,1957588.031
6173224.618,2089693.881
6233258.666,2069638.185
6274032.971,1835230.168
6342728.585,1824865.741
6348023.148,2055068.282
6428593.971,1939820.804
6258730.168,1898501.093
6209293.559,2027956.005
6172932.244,2089367.499
6485395.295,1830652.938
6184819.702,2083033.32
6236758.112,2062579.756
6551446.838,2013508.415
6378185.377,1969711.66
6412873.321,1873412.792
6290141.462,1794735.592
6210436.51,2026696.509
6262921.221,1837373.948
6213179.153,2019529.606
6272221.563,1994140.643
6299480.276,2021629.963
6280267.301,1979902.417
6236369.482,2059332.782
6236261.909,2065135.444
6280916.574,1894091.976
6269857.955,1834630.278
6207263.226,2077165.09
6236731.994,2068823.033
6209296.171,2026811.655
6234087.632,2080145.393
6493824.053,1799741.406
6379384.231,1875358.501
6256965.899,1833402.935
6262341.003,1830738.16
6156859.215,2085297.311
6523121.251,2058747.348
6414171.38,1862227.817
6333533.203,2064701.231
6283477.992,1862911.406
6236651.351,2061104.731
6541094.988,1838757.895
6342095.622,1928607.549
6232963.433,2070343.702
6261502.837,1965368.06
6447604.293,1794163.501
6175238.836,2089691.955
6210618.779,2032113.225
6160834.102,2082553.494
6232936.966,2069304.76
6172520.654,2089679.884
6257293.893,1835807.652
6427874.358,1887661.924
6209869,2027330
6284142.864,2052179.524
6232485.999,2068919.001
6249656.066,2016940.234
6214306.592,2069116.956
6328703.957,1950137.355
6350858.396,1895555.313
6156653.364,2086252.196
6257403.496,1837940.984
6203532.551,2038244.29
6158035.99,2090963.402
6238100.763,2055406.826
6274206.463,1983875.702
6238261.032,2055312.046
6211013.616,2023561.982
6235008.996,2052240.391
6284979.545,1899202.822
6207283.349,2038506.935
6270031.155,1834509.451
6264309.724,1869720.078
6201593.252,2064844.261
6165796.053,2097822.01
6272734.212,1836549.885
6316329.181,2038837.796
6156850.607,2095884.435
6299587.8,1950126.113
6208094.231,2036156.309
6382518.532,1972822.385
6319959.114,2056670.856
6348247.46,1798072.801
6243653.918,2073469.559
6404792.714,1969195.121
6476636.8,1796294.335
6193708.396,2056413.934
6247089.96,2080936.154
6460163.944,1808290.678
6175452.185,2089193.421
6384704.914,1938308.586
6300199.653,1949662.183
6301026.889,1862287.812
6294769.921,1822651.345
6232129.099,2061468.186
6297222.855,1787304.685
6370324.886,1926832.269
6511000.655,1898231.701
6267982.032,1850215.699
6248845.928,2075202.528
6158757.3,2091542.932
6333147.938,2066431.646
6260327.725,1858370.209
6386652.102,1936067.452
6556822.733,1813726.654
6175972.167,2088581.823
6280454.925,1826643.881
6159485.346,2106937.143
6257965.542,1876170.25
6167690.489,2094108.397
6395771.775,1855979.345
6271225.523,1840144.38
6290326.012,2000514.36
6293313.336,1982406.741
6333754.173,2063917.722
6233988.043,2101788.246
6444374.868,2003289.637
6270102.633,1835404.719
6267134.754,1832318.991
6529165.378,2049486.46
6238332.914,2056734.01
6281153.447,1987137.339
6207091.936,2036322.537
6447790.002,1793688.417
6164317.478,2081323.896
6304850.323,1969841.653
6286012.731,2071551.61
6157146.887,2096548.605
6163934.866,2086698.927
6156060.773,2086627.786
6221406.718,2051359.345
6225742.719,2052015.08
6403400.309,1970138.857
6313769.194,1974204.664
6569465.009,1807830.424
6498428.623,1902704.433
6181562.439,2086433.686
6542206.017,1825292.673
6212802.21,2021564.153
6267680.405,1996526.012
6266849.305,1997268.099
6244716.342,2080378.759
6232368.809,2061710.659
6291633.433,1830650.154
6347837.883,1863037.753
6364028.424,1896400.165
6259873.148,1858298.156
6460000.743,1929195.929
6169273.913,2089980.738
6322163.997,2001696.221
6381857.501,1894492.83
6248455.703,2081091.671
6238322.677,2059352.975
6278387.724,1991316.682
6296587.395,1891995.055
6292123.987,1905056.834
6216896.588,2047440.609
6236763.279,2063139.414
6266086.789,1980063.363
6251178.898,2072063.206
6289725.608,1902886.755
6289933.344,1800011.459
6495779.761,1798171.649
6484255.881,1799372.437
6374028.492,1948644.89
6378580.195,1970394.33
6215103.989,2023606.972
6273615.011,2021259.316
6214816.913,2068949.493
6505017.143,1888595.678
6295130.022,1894965.53
6243407.882,2013039.379
6286180.178,2067404.575
6327504.751,1988790.899
6295175,1897810.969
6222072.837,2051051.912
6265490.618,2085942.3
6251436.818,1982748.025
6298184.515,1787530.478
6284224.101,1862745.621
6272958.659,1835307.311
6267239.121,1992221.795
6216187.574,2033898
6270473.211,1835175.743
6189423.824,2086626.284
6222316.8,2050591.663
6296462.03,2057591.813
6252305.959,2083855.528
6284238.305,1862940.286
6259630.917,1857949.257
6411526.6,1874007.537
6271137.514,1838995.499
6350858.614,1896352.15
6271110.293,1838456.293
6227843.009,2056515.744
6344971.602,1906625.771
6202740.369,2041632.102
6229466.284,2055299.476
6499349.045,1879639.953
6251513.478,2079059.395
6209055.828,2072258.109
6232597.202,2066109.337
6235638.217,2060258.338
6333948.822,2064023.318
6343322.972,1928902.827
6285334.019,1863757.804
6171044.532,2089787.855
6278340.785,1979818.953
6332024.833,1788350.297
6277447.791,2017766.04
6211590.882,2027019.017
6334738.955,1975229.657
6264420.536,1871321.779
6187409.534,2116870.441
6198930.712,2084875.544
6206699.522,2072619.944
6301217.208,1861727.524
6159502.319,2099643.246
6273775.879,1849953.56
6294646.921,1903828.693
6238742.552,2061482.112
6255357.419,1843813.158
6211380.667,2028759.481
6441281.846,1900840.323
6261288.236,1834424.502
6268779.502,2026970.954
6261945.382,1835326.553
6207360.207,2071478.885
6290802.003,1904639.499
6257946.449,1898120.475
6314031.016,2003616.732
6237956.259,2061593.535
6219047.215,2053180.213
6258458.872,1855812.066
6220784.681,2050354.326
6352552.65,1931402.148
6175339.624,2089074.25
6169358.312,2089643.802
6277110.362,1933652.964
6288274,1903887.499
6236367.451,2057017.996
6307587.095,2045582.99
6236919.951,2059908.643
6284709.482,2053874.333
6296479.682,2041862.034
6430892.604,1860110.694
6233173.554,2065929.532
6232532.588,2065292.651
6400380.641,1936522.256
6296480.827,1827666.444
6216237.025,2026147.779
6237871.851,2059364.691
6512825.703,1875601.751
6336527.108,2067990.945
6397680.666,2067338.723
6393531.045,2021534.184
6192593.941,2083426.63
6397134.786,1858307.428
6273493.655,1835021.297
6581001.167,1896557
6308806.537,2058236.765
6217863.424,2097161.26
6301001.671,1995972.337
6177765.974,2088630.703
6216717.723,2026039.757
6317998.299,2091348.028
6268355.426,1837018.004
6257094.775,2035578.158
6290930.476,1796202.758
6240030.712,2060338.935
6500856.12,1901904.635
6314819.699,1836994.224
6232260.365,2060505.416
6219199.203,2049870.833
6283653.781,1874498.258
6331465.989,1976235.389
6241357.57,2072885.871
6500692.572,1903013.321
6239421.204,2060224.09
6227340.716,2052383.23
6341417.536,2067041.871
6291224.977,1905490.661
6552337.601,2012103.824
6493439.208,1817596.152
6270161.796,1836326.327
6264559.496,1871315.519
6377490.672,1919504.622
6256819.253,1838037.204
6300820.115,1995944.63
6163197.035,2082887.185
6160552.876,2084348.951
6373802.602,1926741.725
6217145.651,2025042.194
6467043.134,1838909.532
6210972.342,2027755.588
6210616.11,2027433.379
6229646.875,2055201.817
6396967.205,2090475.846
6254752.516,1841246.07
